,zip_code,0-5_slots_built,total_slots_built,small_buildings,med_buildings,large_buildings,05_added,512_added,012_added,012_existing,05_existing,new_total_05,new_total_012,05_pop,012_pop,is_hd
398,11796.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,55,0.0,200.0,455.0,214.0,533.0,0.0
399,11797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,770.0,770.0,825.0,570.0,1458.0,0.0
400,11798.0,600.0,1200.0,0.0,0.0,3.0,8.0,0.0,8.0,794,136.0,744.0,2002.0,1116.0,3351.0,1.0
401,11801.0,200.0,400.0,0.0,0.0,1.0,10.0,0.0,10.0,1427,844.0,1054.0,1837.0,1580.0,5074.0,0.0
402,11803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892,1435.0,1435.0,1892.0,1406.0,4816.0,0.0
403,11901.0,1000.0,2000.0,0.0,0.0,5.0,0.0,0.0,0.0,916,521.0,1521.0,2916.0,2260.0,4191.0,1.0
404,11933.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,125,2.0,202.0,525.0,273.0,776.0,0.0
405,11934.0,200.0,400.0,0.0,0.0,1.0,10.0,0.0,10.0,278,145.0,355.0,688.0,532.0,1432.0,0.0
406,11935.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,78,38.0,88.0,178.0,43.0,291.0,1.0
407,11937.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,623,123.0,923.0,2223.0,1328.0,3099.0,0.0
408,11940.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,151,0.0,200.0,551.0,268.0,848.0,0.0
409,11941.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,119.0,357.0,0.0
410,11946.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,113,46.0,646.0,1313.0,940.0,2191.0,0.0
411,11948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,70.0,70.0,70.0,14.0,61.0,1.0
412,11949.0,250.0,500.0,1.0,0.0,1.0,13.0,0.0,13.0,129,121.0,384.0,642.0,575.0,1568.0,0.0
413,11950.0,600.0,1200.0,0.0,0.0,3.0,50.0,0.0,50.0,346,100.0,750.0,1596.0,1125.0,2894.0,1.0
414,11951.0,700.0,1400.0,0.0,1.0,3.0,0.0,0.0,0.0,187,132.0,832.0,1587.0,1224.0,2985.0,1.0
415,11953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759,578.0,578.0,759.0,691.0,1900.0,0.0
416,11954.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,59,59.0,259.0,459.0,255.0,596.0,1.0
417,11955.0,50.0,100.0,1.0,0.0,0.0,18.0,0.0,18.0,110,110.0,178.0,228.0,267.0,358.0,0.0
418,11961.0,250.0,500.0,1.0,0.0,1.0,18.0,0.0,18.0,98,10.0,278.0,616.0,416.0,1533.0,0.0
419,11963.0,200.0,400.0,0.0,0.0,1.0,18.0,0.0,18.0,108,0.0,218.0,526.0,326.0,1219.0,0.0
420,11967.0,600.0,1200.0,0.0,0.0,3.0,37.0,0.0,37.0,515,203.0,840.0,1752.0,1259.0,4108.0,0.0
421,11968.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,223,223.0,423.0,623.0,536.0,1699.0,0.0
422,11971.0,100.0,200.0,0.0,1.0,0.0,12.0,5.0,17.0,172,132.0,244.0,389.0,365.0,1165.0,0.0
423,11977.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,121,121.0,171.0,221.0,180.0,479.0,0.0
424,11978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,180.0,180.0,247.0,101.0,448.0,0.0
425,11980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,522.0,522.0,597.0,339.0,556.0,0.0
426,12009.0,300.0,600.0,0.0,1.0,1.0,0.0,0.0,0.0,88,7.0,307.0,688.0,420.0,1229.0,0.0
427,12010.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,1069,633.0,1233.0,2269.0,1517.0,4308.0,1.0
428,12018.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,68,6.0,406.0,868.0,477.0,1107.0,0.0
429,12019.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,244,33.0,433.0,1044.0,602.0,2097.0,0.0
430,12020.0,100.0,200.0,0.0,1.0,0.0,0.0,23.0,23.0,1335,845.0,945.0,1558.0,1087.0,4673.0,0.0
431,12022.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,50.0,120.0,48.0,193.0,0.0
432,12027.0,50.0,100.0,1.0,0.0,0.0,9.0,0.0,9.0,133,106.0,165.0,242.0,247.0,666.0,0.0
433,12028.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,56.0,221.0,0.0
434,12033.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,327,177.0,211.0,361.0,316.0,903.0,0.0
435,12037.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,68,0.0,200.0,468.0,228.0,524.0,0.0
436,12043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,210.0,210.0,317.0,255.0,822.0,0.0
437,12047.0,400.0,800.0,0.0,0.0,2.0,56.0,0.0,56.0,565,327.0,783.0,1421.0,1174.0,3856.0,0.0
438,12051.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,52,22.0,222.0,452.0,262.0,571.0,0.0
439,12053.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,124,58.0,108.0,224.0,125.0,515.0,0.0
440,12054.0,200.0,400.0,0.0,0.0,1.0,34.0,0.0,34.0,690,244.0,478.0,1124.0,716.0,2307.0,0.0
441,12056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,98.0,98.0,105.0,62.0,223.0,0.0
442,12057.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,133.0,244.0,0.0
443,12061.0,300.0,600.0,0.0,1.0,1.0,23.0,0.0,23.0,402,197.0,520.0,1025.0,779.0,1702.0,0.0
444,12065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628,1624.0,1624.0,2628.0,2435.0,6877.0,0.0
445,12067.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,52.0,223.0,0.0
446,12068.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,192,10.0,42.0,224.0,63.0,386.0,0.0
447,12074.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,37,5.0,205.0,437.0,197.0,417.0,0.0
448,12077.0,250.0,500.0,1.0,0.0,1.0,25.0,0.0,25.0,172,91.0,366.0,697.0,549.0,1061.0,0.0
449,12078.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,656,247.0,847.0,1856.0,1200.0,3476.0,1.0
450,12083.0,50.0,100.0,1.0,0.0,0.0,16.0,0.0,16.0,139,46.0,112.0,255.0,167.0,667.0,0.0
451,12084.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,140,0.0,200.0,540.0,287.0,832.0,0.0
452,12085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,54.0,54.0,74.0,0.0,13.0,1.0
453,12086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,75.0,75.0,137.0,59.0,123.0,0.0
454,12090.0,250.0,500.0,1.0,0.0,1.0,0.0,0.0,0.0,76,76.0,326.0,576.0,454.0,1124.0,0.0
455,12093.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,53.0,108.0,1.0
456,12095.0,200.0,400.0,0.0,0.0,1.0,27.0,0.0,27.0,506,191.0,418.0,933.0,626.0,1726.0,1.0
457,12110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817,612.0,612.0,817.0,809.0,2355.0,0.0
458,12116.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,54.0,195.0,0.0
459,12117.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,23,17.0,117.0,223.0,128.0,290.0,0.0
460,12118.0,500.0,1000.0,0.0,1.0,2.0,37.0,0.0,37.0,376,126.0,663.0,1413.0,994.0,2274.0,0.0
461,12120.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,36.0,77.0,0.0
462,12122.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,164,47.0,97.0,264.0,137.0,330.0,0.0
463,12123.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,160,72.0,272.0,560.0,346.0,729.0,0.0
464,12134.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,200.0,480.0,178.0,502.0,0.0
465,12136.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,5.0,6.0,17.0,9.0,29.0,0.0
466,12137.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,82.0,313.0,0.0
467,12138.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,116.0,340.0,0.0
468,12140.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,52,2.0,102.0,252.0,97.0,151.0,1.0
469,12143.0,50.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,116,93.0,144.0,217.0,216.0,584.0,0.0
470,12144.0,400.0,800.0,0.0,0.0,2.0,99.0,0.0,99.0,534,317.0,816.0,1433.0,1223.0,2954.0,0.0
471,12148.0,100.0,200.0,0.0,1.0,0.0,6.0,0.0,6.0,68,2.0,108.0,274.0,161.0,487.0,0.0
472,12149.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,100.0,240.0,103.0,322.0,1.0
473,12151.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,53.0,121.0,1.0
474,12154.0,50.0,100.0,1.0,0.0,0.0,9.0,0.0,9.0,68,7.0,66.0,177.0,98.0,288.0,0.0
475,12155.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,68,51.0,101.0,168.0,19.0,200.0,1.0
476,12157.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,247,136.0,175.0,286.0,262.0,711.0,0.0
477,12158.0,100.0,200.0,0.0,1.0,0.0,11.0,0.0,11.0,112,41.0,152.0,323.0,228.0,852.0,0.0
478,12159.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,118,118.0,218.0,318.0,316.0,900.0,0.0
479,12160.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,63.0,108.0,0.0
480,12167.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,95.0,230.0,1.0
481,12170.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,159,64.0,264.0,559.0,334.0,714.0,0.0
482,12180.0,400.0,800.0,0.0,0.0,2.0,64.0,0.0,64.0,1809,1027.0,1491.0,2673.0,2236.0,5869.0,0.0
483,12182.0,300.0,600.0,0.0,1.0,1.0,0.0,0.0,0.0,626,255.0,555.0,1226.0,635.0,2428.0,1.0
484,12183.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,16,5.0,205.0,416.0,246.0,399.0,1.0
485,12184.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,230,99.0,299.0,630.0,347.0,1026.0,0.0
486,12186.0,100.0,200.0,0.0,1.0,0.0,9.0,0.0,9.0,225,51.0,160.0,434.0,240.0,691.0,0.0
487,12187.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,21.0,51.0,0.0
488,12188.0,250.0,500.0,1.0,0.0,1.0,0.0,0.0,0.0,146,80.0,330.0,646.0,465.0,1458.0,0.0
489,12189.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,538,290.0,690.0,1338.0,964.0,2709.0,0.0
490,12190.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,41.0,85.0,0.0
491,12196.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,91,27.0,127.0,291.0,162.0,836.0,0.0
492,12197.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,40,11.0,61.0,140.0,75.0,178.0,0.0
493,12198.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,87,70.0,170.0,287.0,236.0,839.0,0.0
494,12202.0,400.0,800.0,0.0,0.0,2.0,47.0,0.0,47.0,337,85.0,532.0,1184.0,798.0,1377.0,1.0
495,12203.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,1228,637.0,678.0,1269.0,1017.0,2637.0,0.0
496,12204.0,600.0,1200.0,0.0,0.0,3.0,0.0,0.0,0.0,30,0.0,600.0,1230.0,830.0,1649.0,0.0
497,12205.0,200.0,400.0,0.0,0.0,1.0,125.0,0.0,125.0,1202,546.0,871.0,1727.0,1306.0,3604.0,0.0
498,12206.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,1054,477.0,477.0,1108.0,446.0,2216.0,1.0
499,12207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344,201.0,201.0,344.0,196.0,302.0,1.0
500,12208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023,661.0,661.0,1023.0,930.0,2096.0,0.0
501,12209.0,300.0,600.0,0.0,1.0,1.0,17.0,0.0,17.0,568,241.0,558.0,1185.0,837.0,1935.0,1.0
502,12210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707,493.0,493.0,707.0,282.0,823.0,1.0
503,12211.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,331,197.0,597.0,1131.0,798.0,1738.0,0.0
504,12302.0,500.0,1000.0,0.0,1.0,2.0,29.0,0.0,29.0,776,462.0,991.0,1805.0,1486.0,4312.0,0.0
505,12303.0,200.0,400.0,0.0,0.0,1.0,136.0,0.0,136.0,956,506.0,842.0,1492.0,1262.0,4398.0,0.0
506,12304.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,961,700.0,1100.0,1761.0,1310.0,3355.0,1.0
507,12305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,193.0,193.0,236.0,245.0,404.0,1.0
508,12306.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,585,409.0,1209.0,2185.0,1809.0,4148.0,0.0
509,12307.0,300.0,600.0,0.0,1.0,1.0,0.0,0.0,0.0,284,70.0,370.0,884.0,553.0,1526.0,1.0
510,12308.0,300.0,600.0,0.0,1.0,1.0,27.0,0.0,27.0,317,204.0,531.0,944.0,796.0,1771.0,1.0
511,12309.0,1000.0,2000.0,0.0,0.0,5.0,72.0,0.0,72.0,1095,517.0,1589.0,3167.0,2383.0,5834.0,0.0
512,12401.0,800.0,1600.0,0.0,0.0,4.0,59.0,0.0,59.0,898,573.0,1432.0,2557.0,2148.0,5411.0,0.0
513,12404.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,80,0.0,200.0,480.0,198.0,527.0,0.0
514,12405.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,17.0,22.0,1.0
515,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,34.0,34.0,34.0,1.0,6.0,1.0
516,12413.0,50.0,100.0,1.0,0.0,0.0,0.0,1.0,1.0,86,60.0,110.0,187.0,75.0,373.0,1.0
517,12414.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,216,16.0,416.0,1016.0,561.0,1000.0,0.0
518,12419.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,83.0,151.0,0.0
519,12428.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,155,75.0,275.0,555.0,153.0,793.0,1.0
520,12431.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,107.0,262.0,0.0
521,12434.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,85.0,191.0,1.0
522,12443.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,178,119.0,121.0,180.0,181.0,412.0,0.0
523,12446.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,16,4.0,204.0,416.0,270.0,592.0,0.0
524,12449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,114.0,114.0,243.0,100.0,285.0,0.0
525,12451.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,64.0,100.0,1.0
526,12455.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,46.0,237.0,0.0
527,12457.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,99.0,160.0,0.0
528,12461.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,4.0,54.0,116.0,72.0,113.0,1.0
529,12463.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,12,5.0,55.0,112.0,22.0,100.0,0.0
530,12464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,16.0,16.0,27.0,14.0,41.0,0.0
531,12466.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,95,4.0,104.0,295.0,116.0,310.0,1.0
532,12477.0,100.0,200.0,0.0,1.0,0.0,16.0,0.0,16.0,564,348.0,464.0,780.0,695.0,2200.0,0.0
533,12484.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,87,87.0,137.0,187.0,127.0,496.0,0.0
534,12485.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,29,29.0,79.0,129.0,46.0,243.0,0.0
535,12498.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,44,44.0,94.0,144.0,66.0,351.0,0.0
536,12501.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,143,26.0,32.0,149.0,48.0,266.0,0.0
537,12508.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,731,368.0,460.0,823.0,690.0,2191.0,0.0
538,12518.0,200.0,400.0,0.0,0.0,1.0,5.0,0.0,5.0,116,36.0,241.0,521.0,361.0,841.0,0.0
539,12520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,116.0,116.0,166.0,60.0,316.0,0.0
540,12521.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,18,18.0,68.0,118.0,11.0,111.0,0.0
541,12522.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,48,15.0,115.0,248.0,142.0,455.0,0.0
542,12524.0,200.0,400.0,0.0,0.0,1.0,75.0,0.0,75.0,490,135.0,410.0,965.0,615.0,1886.0,0.0
543,12526.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,83.0,233.0,0.0
544,12528.0,200.0,400.0,0.0,0.0,1.0,24.0,0.0,24.0,374,244.0,468.0,798.0,702.0,1779.0,0.0
545,12531.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,158,124.0,174.0,258.0,203.0,380.0,1.0
546,12533.0,400.0,800.0,0.0,0.0,2.0,127.0,0.0,127.0,830,654.0,1181.0,1757.0,1771.0,4582.0,0.0
547,12534.0,200.0,400.0,0.0,0.0,1.0,54.0,0.0,54.0,566,197.0,451.0,1020.0,676.0,1845.0,0.0
548,12538.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,461,301.0,335.0,495.0,502.0,1382.0,0.0
549,12540.0,250.0,500.0,1.0,0.0,1.0,15.0,0.0,15.0,187,114.0,379.0,702.0,568.0,1726.0,0.0
550,12542.0,50.0,100.0,1.0,0.0,0.0,22.0,0.0,22.0,167,109.0,181.0,289.0,271.0,768.0,0.0
551,12545.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,100,49.0,99.0,200.0,117.0,352.0,0.0
552,12546.0,50.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,29,29.0,82.0,132.0,122.0,340.0,0.0
553,12547.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,142,100.0,150.0,242.0,167.0,561.0,0.0
554,12549.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,558,400.0,400.0,643.0,420.0,1929.0,0.0
555,12550.0,1000.0,2000.0,0.0,0.0,5.0,78.0,0.0,78.0,1289,809.0,1887.0,3367.0,2830.0,8269.0,0.0
556,12553.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,945,730.0,930.0,1345.0,1145.0,3772.0,0.0
557,12561.0,100.0,200.0,0.0,1.0,0.0,27.0,0.0,27.0,378,249.0,376.0,605.0,563.0,1602.0,0.0
558,12563.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,232,88.0,118.0,262.0,177.0,721.0,0.0
559,12564.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,142,125.0,325.0,542.0,342.0,1190.0,0.0
560,12565.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,18,18.0,118.0,218.0,164.0,221.0,1.0
561,12566.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,148,75.0,475.0,948.0,630.0,1753.0,0.0
562,12569.0,300.0,600.0,0.0,1.0,1.0,4.0,0.0,4.0,196,60.0,364.0,800.0,546.0,1398.0,0.0
563,12570.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,72,9.0,409.0,872.0,509.0,1123.0,0.0
564,12571.0,100.0,200.0,0.0,1.0,0.0,8.0,0.0,8.0,192,74.0,182.0,400.0,272.0,1158.0,0.0
565,12572.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,217,107.0,157.0,317.0,142.0,874.0,0.0
566,12575.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,24,7.0,57.0,124.0,81.0,144.0,1.0
567,12577.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,54.0,127.0,1.0
568,12578.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,32,9.0,59.0,132.0,30.0,169.0,0.0
569,12580.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,24,7.0,207.0,424.0,199.0,531.0,0.0
570,12581.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,48,42.0,142.0,248.0,157.0,278.0,0.0
571,12582.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,64,20.0,120.0,264.0,161.0,573.0,0.0
572,12583.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,39.0,203.0,1.0
573,12585.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16,5.0,55.0,116.0,22.0,53.0,0.0
574,12586.0,450.0,900.0,1.0,0.0,2.0,23.0,0.0,23.0,197,113.0,586.0,1120.0,879.0,2215.0,0.0
575,12589.0,600.0,1200.0,0.0,0.0,3.0,32.0,0.0,32.0,288,58.0,690.0,1520.0,1034.0,2672.0,0.0
576,12590.0,200.0,400.0,0.0,0.0,1.0,88.0,0.0,88.0,897,570.0,858.0,1385.0,1286.0,3855.0,0.0
577,12594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,214.0,214.0,251.0,58.0,256.0,0.0
578,12601.0,800.0,1600.0,0.0,0.0,4.0,0.0,0.0,0.0,1466,997.0,1797.0,3066.0,2394.0,6048.0,1.0
579,12603.0,600.0,1200.0,0.0,0.0,3.0,135.0,0.0,135.0,1281,717.0,1452.0,2616.0,2177.0,5514.0,0.0
580,12701.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,690,302.0,502.0,1090.0,695.0,1704.0,1.0
581,12719.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,15,15.0,65.0,115.0,47.0,68.0,0.0
582,12721.0,500.0,1000.0,0.0,1.0,2.0,0.0,0.0,0.0,16,5.0,505.0,1016.0,742.0,1616.0,0.0
583,12723.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,15.0,116.0,0.0
584,12725.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,24,7.0,57.0,124.0,25.0,64.0,0.0
585,12726.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,129.0,239.0,0.0
586,12729.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,40,0.0,200.0,440.0,174.0,281.0,1.0
587,12732.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,19.0,67.0,0.0
588,12737.0,50.0,100.0,1.0,0.0,0.0,6.0,0.0,6.0,56,5.0,61.0,162.0,91.0,244.0,0.0
589,12738.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,0.0,51.0,1.0
590,12740.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,68,2.0,52.0,168.0,66.0,217.0,0.0
591,12742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,98.0,98.0,98.0,0.0,0.0,1.0
592,12747.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,8,2.0,102.0,208.0,57.0,340.0,1.0
593,12748.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,10.0,159.0,0.0
594,12754.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,549,107.0,507.0,1349.0,687.0,1832.0,1.0
595,12758.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,149,149.0,199.0,249.0,252.0,590.0,0.0
596,12762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,24.0,24.0,24.0,0.0,13.0,1.0
597,12764.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,8,2.0,52.0,108.0,42.0,185.0,0.0
598,12771.0,200.0,400.0,0.0,0.0,1.0,36.0,0.0,36.0,409,244.0,480.0,845.0,720.0,1944.0,0.0
599,12775.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,41,32.0,132.0,241.0,143.0,284.0,0.0
600,12788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,202.0,202.0,208.0,66.0,288.0,0.0
601,12789.0,100.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.0,105.0,216.0,142.0,369.0,1.0
602,12790.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,114,22.0,222.0,514.0,233.0,552.0,0.0
603,12791.0,50.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,32,10.0,60.0,132.0,13.0,125.0,0.0
604,12801.0,400.0,800.0,0.0,0.0,2.0,0.0,0.0,0.0,410,260.0,660.0,1210.0,793.0,2200.0,1.0
605,12803.0,300.0,600.0,0.0,1.0,1.0,33.0,0.0,33.0,322,18.0,351.0,955.0,526.0,1346.0,0.0
606,12804.0,200.0,400.0,0.0,0.0,1.0,132.0,0.0,132.0,811,488.0,820.0,1343.0,1230.0,3383.0,0.0
607,12809.0,200.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,32,9.0,209.0,432.0,211.0,532.0,0.0
